279	-396	15692	200	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	53	92	60	333
280	-476	15656	568	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	122	171	79	332
281	-880	15504	544	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	123	192	90	327
282	-736	15620	252	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	155	206	95	315
283	-896	15672	176	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	171	210	99	284
284	-432	15672	344	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	180	217	101	259
285	-628	15684	368	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	190	200	95	223
286	-592	15680	252	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	169	166	75	191
287	-532	15644	624	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	154	136	48	154
288	-172	15688	404	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	87	57	29	122
289	-376	15668	428	21	0	21	0	0	0	0	0	0	0	8	0	0	0	0	95	142	86	35	18	89
290	-236	15668	596	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	53	21	13	68
291	-224	15628	228	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	37	16	8	50
292	-424	15488	196	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	28	8	6	36
293	-464	15616	528	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	8	5	4	31
294	-444	15700	516	21	0	21	0	0	0	0	0	4	0	8	0	0	0	0	95	142	6	4	4	28
295	-624	15696	556	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	5	2	3	28
296	-252	15668	524	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	29
297	-196	15700	244	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	28
298	-220	15668	532	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	28
